"","Year","City","Sport","Discipline","NOC","Event","Event.gender","Medal"
"2064",2006,"Turin","Skiing","Alpine Skiing","AUT","Alpine combined","W","Silver"
"2065",2006,"Turin","Skiing","Alpine Skiing","AUT","downhill","M","Silver"
"2066",2006,"Turin","Skiing","Alpine Skiing","AUT","downhill","W","Gold"
"2067",2006,"Turin","Skiing","Alpine Skiing","AUT","giant slalom","M","Bronze"
"2068",2006,"Turin","Skiing","Alpine Skiing","AUT","giant slalom","M","Gold"
"2069",2006,"Turin","Skiing","Alpine Skiing","AUT","slalom","M","Bronze"
"2070",2006,"Turin","Skiing","Alpine Skiing","AUT","slalom","M","Gold"
"2071",2006,"Turin","Skiing","Alpine Skiing","AUT","slalom","M","Silver"
"2072",2006,"Turin","Skiing","Alpine Skiing","AUT","slalom","W","Bronze"
"2073",2006,"Turin","Skiing","Alpine Skiing","AUT","slalom","W","Silver"
"2074",2006,"Turin","Skiing","Alpine Skiing","AUT","super-G","M","Silver"
"2075",2006,"Turin","Skiing","Alpine Skiing","AUT","super-G","W","Bronze"
"2076",2006,"Turin","Skiing","Alpine Skiing","AUT","super-G","W","Gold"
"2077",2006,"Turin","Skiing","Cross Country S","AUT","50km","M","Bronze"
"2078",2006,"Turin","Skiing","Nordic Combined","AUT","Individual","M","Silver"
"2079",2006,"Turin","Skiing","Nordic Combined","AUT","Individual sprint","M","Gold"
"2080",2006,"Turin","Skiing","Nordic Combined","AUT","Team","M","Gold"
"2081",2006,"Turin","Skiing","Ski Jumping","AUT","K120 individual (90m)","M","Gold"
"2082",2006,"Turin","Skiing","Ski Jumping","AUT","K120 individual (90m)","M","Silver"
"2083",2006,"Turin","Skiing","Ski Jumping","AUT","K120 team (90m)","M","Gold"
"2084",2006,"Turin","Skiing","Snowboard","AUT","Giant parallel slalom","M","Bronze"
"2085",2006,"Turin","Skiing","Freestyle Ski.","BLR","aerials","M","Silver"
"2086",2006,"Turin","Skating","Short Track S.","BUL","500m","W","Silver"
"2087",2006,"Turin","Bobsleigh","Bobsleigh","CAN","two-man","M","Silver"
"2088",2006,"Turin","Bobsleigh","Skeleton","CAN","individual","M","Gold"
"2089",2006,"Turin","Bobsleigh","Skeleton","CAN","individual","M","Silver"
"2090",2006,"Turin","Bobsleigh","Skeleton","CAN","individual","W","Bronze"
"2091",2006,"Turin","Curling","Curling","CAN","curling","M","Gold"
"2092",2006,"Turin","Curling","Curling","CAN","curling","W","Bronze"
"2093",2006,"Turin","Ice Hockey","Ice Hockey","CAN","ice hockey","W","Gold"
"2094",2006,"Turin","Skating","Figure skating","CAN","individual","M","Bronze"
"2095",2006,"Turin","Skating","Short Track S.","CAN","3000m relay","W","Silver"
"2096",2006,"Turin","Skating","Short Track S.","CAN","5000m relay","M","Silver"
"2097",2006,"Turin","Skating","Short Track S.","CAN","500m","M","Silver"
"2098",2006,"Turin","Skating","Short Track S.","CAN","500m","W","Bronze"
"2099",2006,"Turin","Skating","Speed skating","CAN","1000m","W","Silver"
"2100",2006,"Turin","Skating","Speed skating","CAN","1500m","W","Gold"
"2101",2006,"Turin","Skating","Speed skating","CAN","1500m","W","Silver"
"2102",2006,"Turin","Skating","Speed skating","CAN","3000m","W","Bronze"
"2103",2006,"Turin","Skating","Speed skating","CAN","5000m","W","Bronze"
"2104",2006,"Turin","Skating","Speed skating","CAN","5000m","W","Gold"
"2105",2006,"Turin","Skating","Speed skating","CAN","Team pursuit","M","Silver"
"2106",2006,"Turin","Skating","Speed skating","CAN","Team pursuit","W","Silver"
"2107",2006,"Turin","Skiing","Cross Country S","CAN","Sprint 1.5km","W","Gold"
"2108",2006,"Turin","Skiing","Cross Country S","CAN","Team sprint","W","Silver"
"2109",2006,"Turin","Skiing","Freestyle Ski.","CAN","moguls","W","Gold"
"2110",2006,"Turin","Skiing","Snowboard","CAN","Snowboard Cross","W","Bronze"
"2111",2006,"Turin","Skating","Figure skating","CHN","pairs","X","Bronze"
"2112",2006,"Turin","Skating","Figure skating","CHN","pairs","X","Silver"
"2113",2006,"Turin","Skating","Short Track S.","CHN","1000m","W","Bronze"
"2114",2006,"Turin","Skating","Short Track S.","CHN","1000m","W","Silver"
"2115",2006,"Turin","Skating","Short Track S.","CHN","1500m","M","Bronze"
"2116",2006,"Turin","Skating","Short Track S.","CHN","1500m","W","Bronze"
"2117",2006,"Turin","Skating","Short Track S.","CHN","500m","W","Gold"
"2118",2006,"Turin","Skating","Speed skating","CHN","500m","W","Bronze"
"2119",2006,"Turin","Skating","Speed skating","CHN","500m","W","Silver"
"2120",2006,"Turin","Skiing","Freestyle Ski.","CHN","aerials","M","Gold"
"2121",2006,"Turin","Skiing","Freestyle Ski.","CHN","aerials","W","Silver"
"2122",2006,"Turin","Skiing","Alpine Skiing","CRO","Alpine combined","M","Silver"
"2123",2006,"Turin","Skiing","Alpine Skiing","CRO","Alpine combined","W","Gold"
"2124",2006,"Turin","Skiing","Alpine Skiing","CRO","super-G","W","Silver"
"2125",2006,"Turin","Ice Hockey","Ice Hockey","CZE","ice hockey","M","Bronze"
"2126",2006,"Turin","Skiing","Cross Country S","CZE","15km","M","Silver"
"2127",2006,"Turin","Skiing","Cross Country S","CZE","30km","W","Gold"
"2128",2006,"Turin","Skiing","Cross Country S","CZE","Combined 7.5 + 7.5km mass start","W","Silver"
"2129",2006,"Turin","Skiing","Cross Country S","EST","10km","W","Gold"
"2130",2006,"Turin","Skiing","Cross Country S","EST","15km","M","Gold"
"2131",2006,"Turin","Skiing","Cross Country S","EST","Combined 7.5 + 7.5km mass start","W","Gold"
"2132",2006,"Turin","Curling","Curling","FIN","curling","M","Silver"
"2133",2006,"Turin","Ice Hockey","Ice Hockey","FIN","ice hockey","M","Silver"
"2134",2006,"Turin","Skiing","Alpine Skiing","FIN","giant slalom","W","Silver"
"2135",2006,"Turin","Skiing","Cross Country S","FIN","Team sprint","W","Bronze"
"2136",2006,"Turin","Skiing","Freestyle Ski.","FIN","moguls","M","Silver"
"2137",2006,"Turin","Skiing","Nordic Combined","FIN","Team","M","Bronze"
"2138",2006,"Turin","Skiing","Ski Jumping","FIN","K120 team (90m)","M","Silver"
"2139",2006,"Turin","Skiing","Ski Jumping","FIN","K90 individual (70m)","M","Silver"
"2140",2006,"Turin","Skiing","Snowboard","FIN","Half-pipe","M","Bronze"
"2141",2006,"Turin","Biathlon","Biathlon","FRA","12.5km pursuit","M","Gold"
"2142",2006,"Turin","Biathlon","Biathlon","FRA","4x6km relay","W","Bronze"
"2143",2006,"Turin","Biathlon","Biathlon","FRA","4x7.5km relay","M","Bronze"
"2144",2006,"Turin","Biathlon","Biathlon","FRA","7.5km","W","Gold"
"2145",2006,"Turin","Skiing","Alpine Skiing","FRA","downhill","M","Gold"
"2146",2006,"Turin","Skiing","Alpine Skiing","FRA","giant slalom","M","Silver"
"2147",2006,"Turin","Skiing","Cross Country S","FRA","Sprint 1.5km","M","Silver"
"2148",2006,"Turin","Skiing","Freestyle Ski.","FRA","moguls","W","Bronze"
"2149",2006,"Turin","Skiing","Snowboard","FRA","Snowboard Cross","M","Bronze"
"2150",2006,"Turin","Bobsleigh","Skeleton","GBR","individual","W","Silver"
"2151",2006,"Turin","Biathlon","Biathlon","GER","10km","M","Gold"
"2152",2006,"Turin","Biathlon","Biathlon","GER","10km pursuit","W","Gold"
"2153",2006,"Turin","Biathlon","Biathlon","GER","10km pursuit","W","Silver"
"2154",2006,"Turin","Biathlon","Biathlon","GER","12.5km mass start","W","Bronze"
"2155",2006,"Turin","Biathlon","Biathlon","GER","12.5km mass start","W","Silver"
"2156",2006,"Turin","Biathlon","Biathlon","GER","12.5km pursuit","M","Bronze"
"2157",2006,"Turin","Biathlon","Biathlon","GER","15km","W","Silver"
"2158",2006,"Turin","Biathlon","Biathlon","GER","15km mass start","M","Gold"
"2159",2006,"Turin","Biathlon","Biathlon","GER","20km","M","Gold"
"2160",2006,"Turin","Biathlon","Biathlon","GER","4x6km relay","W","Silver"
"2161",2006,"Turin","Biathlon","Biathlon","GER","4x7.5km relay","M","Gold"
"2162",2006,"Turin","Bobsleigh","Bobsleigh","GER","four-man","M","Gold"
"2163",2006,"Turin","Bobsleigh","Bobsleigh","GER","two-man","M","Gold"
"2164",2006,"Turin","Bobsleigh","Bobsleigh","GER","two-man","W","Gold"
"2165",2006,"Turin","Luge","Luge","GER","doubles","X","Silver"
"2166",2006,"Turin","Luge","Luge","GER","singles","W","Bronze"
"2167",2006,"Turin","Luge","Luge","GER","singles","W","Gold"
"2168",2006,"Turin","Luge","Luge","GER","singles","W","Silver"
"2169",2006,"Turin","Skating","Speed skating","GER","1000m","W","Bronze"
"2170",2006,"Turin","Skating","Speed skating","GER","5000m","W","Silver"
"2171",2006,"Turin","Skating","Speed skating","GER","Team pursuit","W","Gold"
"2172",2006,"Turin","Skiing","Cross Country S","GER","15km","M","Bronze"
"2173",2006,"Turin","Skiing","Cross Country S","GER","4x10km relay","M","Silver"
"2174",2006,"Turin","Skiing","Cross Country S","GER","4x5km relay","W","Silver"
"2175",2006,"Turin","Skiing","Cross Country S","GER","sprint 1.5km","W","Silver"
"2176",2006,"Turin","Skiing","Nordic Combined","GER","Individual","M","Gold"
"2177",2006,"Turin","Skiing","Nordic Combined","GER","Individual sprint","M","Bronze"
"2178",2006,"Turin","Skiing","Nordic Combined","GER","Team","M","Silver"
"2179",2006,"Turin","Skiing","Snowboard","GER","Giant parallel slalom","W","Silver"
"2180",2006,"Turin","Bobsleigh","Bobsleigh","ITA","two-man","W","Bronze"
"2181",2006,"Turin","Luge","Luge","ITA","doubles","X","Bronze"
"2182",2006,"Turin","Luge","Luge","ITA","singles","M","Gold"
"2183",2006,"Turin","Skating","Short Track S.","ITA","3000m relay","W","Bronze"
"2184",2006,"Turin","Skating","Speed skating","ITA","1500m","M","Gold"
"2185",2006,"Turin","Skating","Speed skating","ITA","5000m","M","Bronze"
"2186",2006,"Turin","Skating","Speed skating","ITA","Team pursuit","M","Gold"
"2187",2006,"Turin","Skiing","Cross Country S","ITA","4x10km relay","M","Gold"
"2188",2006,"Turin","Skiing","Cross Country S","ITA","4x5km relay","W","Bronze"
"2189",2006,"Turin","Skiing","Cross Country S","ITA","50km","M","Gold"
"2190",2006,"Turin","Skiing","Cross Country S","ITA","Combined 15 + 15km mass start","M","Bronze"
"2191",2006,"Turin","Skating","Figure skating","JPN","individual","W","Gold"
"2192",2006,"Turin","Skating","Short Track S.","KOR","1000m","M","Gold"
"2193",2006,"Turin","Skating","Short Track S.","KOR","1000m","M","Silver"
"2194",2006,"Turin","Skating","Short Track S.","KOR","1000m","W","Gold"
"2195",2006,"Turin","Skating","Short Track S.","KOR","1500m","M","Gold"
"2196",2006,"Turin","Skating","Short Track S.","KOR","1500m","M","Silver"
"2197",2006,"Turin","Skating","Short Track S.","KOR","1500m","W","Gold"
"2198",2006,"Turin","Skating","Short Track S.","KOR","1500m","W","Silver"
"2199",2006,"Turin","Skating","Short Track S.","KOR","3000m relay","W","Gold"
"2200",2006,"Turin","Skating","Short Track S.","KOR","5000m relay","M","Gold"
"2201",2006,"Turin","Skating","Short Track S.","KOR","500m","M","Bronze"
"2202",2006,"Turin","Skating","Speed skating","KOR","500m","M","Bronze"
"2203",2006,"Turin","Luge","Luge","LAT","singles","M","Bronze"
"2204",2006,"Turin","Skating","Speed skating","NED","10000m","M","Bronze"
"2205",2006,"Turin","Skating","Speed skating","NED","10000m","M","Gold"
"2206",2006,"Turin","Skating","Speed skating","NED","1000m","M","Bronze"
"2207",2006,"Turin","Skating","Speed skating","NED","1000m","W","Gold"
"2208",2006,"Turin","Skating","Speed skating","NED","1500m","W","Bronze"
"2209",2006,"Turin","Skating","Speed skating","NED","3000m","W","Gold"
"2210",2006,"Turin","Skating","Speed skating","NED","3000m","W","Silver"
"2211",2006,"Turin","Skating","Speed skating","NED","5000m","M","Silver"
"2212",2006,"Turin","Skating","Speed skating","NED","Team pursuit","M","Bronze"
"2213",2006,"Turin","Biathlon","Biathlon","NOR","10km","M","Bronze"
"2214",2006,"Turin","Biathlon","Biathlon","NOR","10km","M","Silver"
"2215",2006,"Turin","Biathlon","Biathlon","NOR","12.5km pursuit","M","Silver"
"2216",2006,"Turin","Biathlon","Biathlon","NOR","15km mass start","M","Bronze"
"2217",2006,"Turin","Biathlon","Biathlon","NOR","20km","M","Bronze"
"2218",2006,"Turin","Biathlon","Biathlon","NOR","20km","M","Silver"
"2219",2006,"Turin","Skiing","Alpine Skiing","NOR","super-G","M","Gold"
"2220",2006,"Turin","Skiing","Cross Country S","NOR","10km","W","Bronze"
"2221",2006,"Turin","Skiing","Cross Country S","NOR","10km","W","Silver"
"2222",2006,"Turin","Skiing","Cross Country S","NOR","Combined 15 + 15km mass start","M","Silver"
"2223",2006,"Turin","Skiing","Cross Country S","NOR","Team sprint","M","Silver"
"2224",2006,"Turin","Skiing","Freestyle Ski.","NOR","moguls","W","Silver"
"2225",2006,"Turin","Skiing","Nordic Combined","NOR","Individual","M","Bronze"
"2226",2006,"Turin","Skiing","Nordic Combined","NOR","Individual sprint","M","Silver"
"2227",2006,"Turin","Skiing","Ski Jumping","NOR","K120 individual (90m)","M","Bronze"
"2228",2006,"Turin","Skiing","Ski Jumping","NOR","K120 team (90m)","M","Bronze"
"2229",2006,"Turin","Skiing","Ski Jumping","NOR","K90 individual (70m)","M","Bronze"
"2230",2006,"Turin","Skiing","Ski Jumping","NOR","K90 individual (70m)","M","Gold"
"2231",2006,"Turin","Skiing","Snowboard","NOR","Half-pipe","W","Bronze"
"2232",2006,"Turin","Biathlon","Biathlon","POL","15km mass start","M","Silver"
"2233",2006,"Turin","Skiing","Cross Country S","POL","30km","W","Bronze"
"2234",2006,"Turin","Biathlon","Biathlon","RUS","10km pursuit","W","Bronze"
"2235",2006,"Turin","Biathlon","Biathlon","RUS","15km","W","Bronze"
"2236",2006,"Turin","Biathlon","Biathlon","RUS","15km","W","Gold"
"2237",2006,"Turin","Biathlon","Biathlon","RUS","4x6km relay","W","Gold"
"2238",2006,"Turin","Biathlon","Biathlon","RUS","4x7.5km relay","M","Silver"
"2239",2006,"Turin","Bobsleigh","Bobsleigh","RUS","four-man","M","Silver"
"2240",2006,"Turin","Luge","Luge","RUS","singles","M","Silver"
"2241",2006,"Turin","Skating","Figure skating","RUS","ice dancing","X","Gold"
"2242",2006,"Turin","Skating","Figure skating","RUS","individual","M","Gold"
"2243",2006,"Turin","Skating","Figure skating","RUS","individual","W","Bronze"
"2244",2006,"Turin","Skating","Figure skating","RUS","pairs","X","Gold"
"2245",2006,"Turin","Skating","Speed skating","RUS","500m","M","Silver"
"2246",2006,"Turin","Skating","Speed skating","RUS","500m","W","Gold"
"2247",2006,"Turin","Skating","Speed skating","RUS","Team pursuit","W","Bronze"
"2248",2006,"Turin","Skiing","Cross Country S","RUS","30km","W","Silver"
"2249",2006,"Turin","Skiing","Cross Country S","RUS","4x5km relay","W","Gold"
"2250",2006,"Turin","Skiing","Cross Country S","RUS","50km","M","Silver"
"2251",2006,"Turin","Skiing","Cross Country S","RUS","Combined 15 + 15km mass start","M","Gold"
"2252",2006,"Turin","Skiing","Cross Country S","RUS","Combined 7.5 + 7.5km mass start","W","Bronze"
"2253",2006,"Turin","Skiing","Cross Country S","RUS","sprint 1.5km","W","Bronze"
"2254",2006,"Turin","Skiing","Cross Country S","RUS","Team sprint","M","Bronze"
"2255",2006,"Turin","Skiing","Freestyle Ski.","RUS","aerials","M","Bronze"
"2256",2006,"Turin","Bobsleigh","Bobsleigh","SUI","four-man","M","Bronze"
"2257",2006,"Turin","Bobsleigh","Bobsleigh","SUI","two-man","M","Bronze"
"2258",2006,"Turin","Bobsleigh","Skeleton","SUI","individual","M","Bronze"
"2259",2006,"Turin","Bobsleigh","Skeleton","SUI","individual","W","Gold"
"2260",2006,"Turin","Curling","Curling","SUI","curling","W","Silver"
"2261",2006,"Turin","Skating","Figure skating","SUI","individual","M","Silver"
"2262",2006,"Turin","Skiing","Alpine Skiing","SUI","downhill","M","Bronze"
"2263",2006,"Turin","Skiing","Alpine Skiing","SUI","downhill","W","Silver"
"2264",2006,"Turin","Skiing","Alpine Skiing","SUI","super-G","M","Bronze"
"2265",2006,"Turin","Skiing","Freestyle Ski.","SUI","aerials","W","Gold"
"2266",2006,"Turin","Skiing","Snowboard","SUI","Giant parallel slalom","M","Gold"
"2267",2006,"Turin","Skiing","Snowboard","SUI","Giant parallel slalom","M","Silver"
"2268",2006,"Turin","Skiing","Snowboard","SUI","Giant parallel slalom","W","Gold"
"2269",2006,"Turin","Skiing","Snowboard","SUI","Snowboard Cross","W","Gold"
"2270",2006,"Turin","Skiing","Snowboard","SVK","Snowboard Cross","M","Silver"
"2271",2006,"Turin","Biathlon","Biathlon","SWE","12.5km mass start","W","Gold"
"2272",2006,"Turin","Biathlon","Biathlon","SWE","7.5km","W","Silver"
"2273",2006,"Turin","Curling","Curling","SWE","curling","W","Gold"
"2274",2006,"Turin","Ice Hockey","Ice Hockey","SWE","ice hockey","M","Gold"
"2275",2006,"Turin","Ice Hockey","Ice Hockey","SWE","ice hockey","W","Silver"
"2276",2006,"Turin","Skiing","Alpine Skiing","SWE","Alpine combined","W","Bronze"
"2277",2006,"Turin","Skiing","Alpine Skiing","SWE","downhill","W","Bronze"
"2278",2006,"Turin","Skiing","Alpine Skiing","SWE","giant slalom","W","Bronze"
"2279",2006,"Turin","Skiing","Alpine Skiing","SWE","slalom","W","Gold"
"2280",2006,"Turin","Skiing","Cross Country S","SWE","4x10km relay","M","Bronze"
"2281",2006,"Turin","Skiing","Cross Country S","SWE","Sprint 1.5km","M","Bronze"
"2282",2006,"Turin","Skiing","Cross Country S","SWE","Sprint 1.5km","M","Gold"
"2283",2006,"Turin","Skiing","Cross Country S","SWE","Team sprint","M","Gold"
"2284",2006,"Turin","Skiing","Cross Country S","SWE","Team sprint","W","Gold"
"2285",2006,"Turin","Biathlon","Biathlon","UKR","7.5km","W","Bronze"
"2286",2006,"Turin","Skating","Figure skating","UKR","ice dancing","X","Bronze"
"2287",2006,"Turin","Bobsleigh","Bobsleigh","USA","two-man","W","Silver"
"2288",2006,"Turin","Curling","Curling","USA","curling","M","Bronze"
"2289",2006,"Turin","Ice Hockey","Ice Hockey","USA","ice hockey","W","Bronze"
"2290",2006,"Turin","Skating","Figure skating","USA","ice dancing","X","Silver"
"2291",2006,"Turin","Skating","Figure skating","USA","individual","W","Silver"
"2292",2006,"Turin","Skating","Short Track S.","USA","1000m","M","Bronze"
"2293",2006,"Turin","Skating","Short Track S.","USA","5000m relay","M","Bronze"
"2294",2006,"Turin","Skating","Short Track S.","USA","500m","M","Gold"
"2295",2006,"Turin","Skating","Speed skating","USA","10000m","M","Silver"
"2296",2006,"Turin","Skating","Speed skating","USA","1000m","M","Gold"
"2297",2006,"Turin","Skating","Speed skating","USA","1000m","M","Silver"
"2298",2006,"Turin","Skating","Speed skating","USA","1500m","M","Bronze"
"2299",2006,"Turin","Skating","Speed skating","USA","1500m","M","Silver"
"2300",2006,"Turin","Skating","Speed skating","USA","5000m","M","Gold"
"2301",2006,"Turin","Skating","Speed skating","USA","500m","M","Gold"
"2302",2006,"Turin","Skiing","Alpine Skiing","USA","Alpine combined","M","Gold"
"2303",2006,"Turin","Skiing","Alpine Skiing","USA","giant slalom","W","Gold"
"2304",2006,"Turin","Skiing","Freestyle Ski.","USA","moguls","M","Bronze"
"2305",2006,"Turin","Skiing","Snowboard","USA","Giant parallel slalom","W","Bronze"
"2306",2006,"Turin","Skiing","Snowboard","USA","Half-pipe","M","Gold"
"2307",2006,"Turin","Skiing","Snowboard","USA","Half-pipe","M","Silver"
"2308",2006,"Turin","Skiing","Snowboard","USA","Half-pipe","W","Gold"
"2309",2006,"Turin","Skiing","Snowboard","USA","Half-pipe","W","Silver"
"2310",2006,"Turin","Skiing","Snowboard","USA","Snowboard Cross","M","Gold"
"2311",2006,"Turin","Skiing","Snowboard","USA","Snowboard Cross","W","Silver"
